,Ensembl Gene ID,External Gene Name,NCBI Entrez ID,Description
1771,ENSMUSG00000034872,Gipc3,209047,"GIPC PDZ domain containing family, member 3 [Source:MGI Symbol;Acc:MGI:2387006]"
1772,ENSMUSG00000034881,Tbxa2r,21390,thromboxane A2 receptor [Source:MGI Symbol;Acc:MGI:98496]
1773,ENSMUSG00000034911,Ushbp1,234395,USH1 protein network component harmonin binding protein 1 [Source:MGI Symbol;Acc:MGI:1922920]
1774,ENSMUSG00000034957,Cebpa,12606,"CCAAT/enhancer binding protein (C/EBP), alpha [Source:MGI Symbol;Acc:MGI:99480]"
1775,ENSMUSG00000034968,Lbx2,16815,ladybird homeobox 2 [Source:MGI Symbol;Acc:MGI:1342288]
1776,ENSMUSG00000034987,Hrh2,15466,histamine receptor H2 [Source:MGI Symbol;Acc:MGI:108482]
1777,ENSMUSG00000035021,Baz1a,217578,bromodomain adjacent to zinc finger domain 1A [Source:MGI Symbol;Acc:MGI:1309478]
1778,ENSMUSG00000035105,Egln3,112407,egl-9 family hypoxia-inducible factor 3 [Source:MGI Symbol;Acc:MGI:1932288]
1779,ENSMUSG00000035131,Brinp3,215378,bone morphogenetic protein/retinoic acid inducible neural specific 3 [Source:MGI Symbol;Acc:MGI:2443035]
1780,ENSMUSG00000035161,Ints6,18130,integrator complex subunit 6 [Source:MGI Symbol;Acc:MGI:1202397]
1781,ENSMUSG00000035165,Kcne3,57442,"potassium voltage-gated channel, Isk-related subfamily, gene 3 [Source:MGI Symbol;Acc:MGI:1891124]"
1782,ENSMUSG00000035202,Lars2,102436,"leucyl-tRNA synthetase, mitochondrial [Source:MGI Symbol;Acc:MGI:2142973]"
1783,ENSMUSG00000035236,Scai,320271,suppressor of cancer cell invasion [Source:MGI Symbol;Acc:MGI:2443716]
1784,ENSMUSG00000035258,Abi3bp,320712,ABI family member 3 binding protein [Source:MGI Symbol;Acc:MGI:2444583]
1785,ENSMUSG00000035268,Pkig,18769,"protein kinase inhibitor, gamma [Source:MGI Symbol;Acc:MGI:1343086]"
1786,ENSMUSG00000035273,Hpse,15442,heparanase [Source:MGI Symbol;Acc:MGI:1343124]
1787,ENSMUSG00000035305,Ror1,26563,receptor tyrosine kinase-like orphan receptor 1 [Source:MGI Symbol;Acc:MGI:1347520]
1788,ENSMUSG00000035356,Nfkbiz,80859,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]"
1789,ENSMUSG00000035357,Pdzrn3,55983,PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]
1790,ENSMUSG00000035383,Pmch,110312,pro-melanin-concentrating hormone [Source:MGI Symbol;Acc:MGI:97629]
1791,ENSMUSG00000035385,Ccl2,20296,chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]
1792,ENSMUSG00000035448,Ccr3,12771,chemokine (C-C motif) receptor 3 [Source:MGI Symbol;Acc:MGI:104616]
1793,ENSMUSG00000035456,Prdm8,77630,PR domain containing 8 [Source:MGI Symbol;Acc:MGI:1924880]
1794,ENSMUSG00000035459,Stab2,192188,stabilin 2 [Source:MGI Symbol;Acc:MGI:2178743]
1795,ENSMUSG00000035493,Tgfbi,21810,"transforming growth factor, beta induced [Source:MGI Symbol;Acc:MGI:99959]"
1796,ENSMUSG00000035528,Npffr2,104443,neuropeptide FF receptor 2 [Source:MGI Symbol;Acc:MGI:1860130]
1797,ENSMUSG00000035540,Gc,14473,vitamin D binding protein [Source:MGI Symbol;Acc:MGI:95669]
1798,ENSMUSG00000035557,Krt17,16667,keratin 17 [Source:MGI Symbol;Acc:MGI:96691]
1799,ENSMUSG00000035566,Pcdh17,219228,protocadherin 17 [Source:MGI Symbol;Acc:MGI:2684924]
1800,ENSMUSG00000035621,Midn,59090,midnolin [Source:MGI Symbol;Acc:MGI:1890222]
1801,ENSMUSG00000035649,Zcchc7,319885,"zinc finger, CCHC domain containing 7 [Source:MGI Symbol;Acc:MGI:2442912]"
1802,ENSMUSG00000035653,Lrfn5,238205,leucine rich repeat and fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:2144814]
1803,ENSMUSG00000035673,Sbno2,216161,strawberry notch 2 [Source:MGI Symbol;Acc:MGI:2448490]
1804,ENSMUSG00000035678,Tnfsf9,21950,"tumor necrosis factor (ligand) superfamily, member 9 [Source:MGI Symbol;Acc:MGI:1101058]"
1805,ENSMUSG00000035686,Thrsp,21835,thyroid hormone responsive [Source:MGI Symbol;Acc:MGI:109126]
1806,ENSMUSG00000035692,Isg15,100038882,ISG15 ubiquitin-like modifier [Source:MGI Symbol;Acc:MGI:1855694]
1807,ENSMUSG00000035711,Dok3,27261,docking protein 3 [Source:MGI Symbol;Acc:MGI:1351490]
1808,ENSMUSG00000035783,Acta2,11475,"actin alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]"
1809,ENSMUSG00000035799,Twist1,22160,twist basic helix-loop-helix transcription factor 1 [Source:MGI Symbol;Acc:MGI:98872]
1810,ENSMUSG00000035805,Mlc1,170790,megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human) [Source:MGI Symbol;Acc:MGI:2157910]
1811,ENSMUSG00000035828,Pim3,223775,proviral integration site 3 [Source:MGI Symbol;Acc:MGI:1355297]
1812,ENSMUSG00000035864,Syt1,20979,synaptotagmin I [Source:MGI Symbol;Acc:MGI:99667]
1813,ENSMUSG00000035896,Rnase1,19752,"ribonuclease, RNase A family, 1 (pancreatic) [Source:MGI Symbol;Acc:MGI:97919]"
1814,ENSMUSG00000035930,Chst4,26887,carbohydrate sulfotransferase 4 [Source:MGI Symbol;Acc:MGI:1349479]
1815,ENSMUSG00000035954,Dock4,238130,dedicator of cytokinesis 4 [Source:MGI Symbol;Acc:MGI:1918006]
1816,ENSMUSG00000035963,Odf3l2,382384,outer dense fiber of sperm tails 3-like 2 [Source:MGI Symbol;Acc:MGI:2686003]
1817,ENSMUSG00000035964,Tmem59l,67937,transmembrane protein 59-like [Source:MGI Symbol;Acc:MGI:1915187]
1818,ENSMUSG00000036040,Adamtsl2,77794,ADAMTS-like 2 [Source:MGI Symbol;Acc:MGI:1925044]
1819,ENSMUSG00000036095,Dgkb,217480,"diacylglycerol kinase, beta [Source:MGI Symbol;Acc:MGI:2442474]"
1820,ENSMUSG00000036103,Colec12,140792,collectin sub-family member 12 [Source:MGI Symbol;Acc:MGI:2152907]
1821,ENSMUSG00000036106,Prr5,109270,proline rich 5 (renal) [Source:MGI Symbol;Acc:MGI:1924714]
1822,ENSMUSG00000036117,Il5,16191,interleukin 5 [Source:MGI Symbol;Acc:MGI:96557]
1823,ENSMUSG00000036144,Meox2,17286,mesenchyme homeobox 2 [Source:MGI Symbol;Acc:MGI:103219]
1824,ENSMUSG00000036169,Sostdc1,66042,sclerostin domain containing 1 [Source:MGI Symbol;Acc:MGI:1913292]
1825,ENSMUSG00000036218,Pdzrn4,239618,PDZ domain containing RING finger 4 [Source:MGI Symbol;Acc:MGI:3056996]
1826,ENSMUSG00000036246,Gmip,78816,Gem-interacting protein [Source:MGI Symbol;Acc:MGI:1926066]
1827,ENSMUSG00000036256,Igfbp7,29817,insulin-like growth factor binding protein 7 [Source:MGI Symbol;Acc:MGI:1352480]
1828,ENSMUSG00000036264,Fstl4,320027,follistatin-like 4 [Source:MGI Symbol;Acc:MGI:2443199]
1829,ENSMUSG00000036273,Lrrk2,66725,leucine-rich repeat kinase 2 [Source:MGI Symbol;Acc:MGI:1913975]
1830,ENSMUSG00000036298,Slc2a13,239606,"solute carrier family 2 (facilitated glucose transporter), member 13 [Source:MGI Symbol;Acc:MGI:2146030]"
1831,ENSMUSG00000036306,Lzts1,211134,"leucine zipper, putative tumor suppressor 1 [Source:MGI Symbol;Acc:MGI:2684762]"
1832,ENSMUSG00000036334,Igsf10,242050,"immunoglobulin superfamily, member 10 [Source:MGI Symbol;Acc:MGI:1923481]"
1833,ENSMUSG00000036356,Csgalnact1,234356,chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:MGI Symbol;Acc:MGI:2442354]
1834,ENSMUSG00000036362,P2ry13,74191,"purinergic receptor P2Y, G-protein coupled 13 [Source:MGI Symbol;Acc:MGI:1921441]"
1835,ENSMUSG00000036381,P2ry14,140795,"purinergic receptor P2Y, G-protein coupled, 14 [Source:MGI Symbol;Acc:MGI:2155705]"
1837,ENSMUSG00000036390,Gadd45a,13197,growth arrest and DNA-damage-inducible 45 alpha [Source:MGI Symbol;Acc:MGI:107799]
1838,ENSMUSG00000036401,Glt6d1,71103,glycosyltransferase 6 domain containing 1 [Source:MGI Symbol;Acc:MGI:1918353]
1839,ENSMUSG00000036412,Arsi,545260,arylsulfatase i [Source:MGI Symbol;Acc:MGI:2670959]
1840,ENSMUSG00000036437,Npy1r,18166,neuropeptide Y receptor Y1 [Source:MGI Symbol;Acc:MGI:104963]
1841,ENSMUSG00000036446,Lum,17022,lumican [Source:MGI Symbol;Acc:MGI:109347]
1842,ENSMUSG00000036452,Arhgap26,71302,Rho GTPase activating protein 26 [Source:MGI Symbol;Acc:MGI:1918552]
1843,ENSMUSG00000036459,Wtip,101543,WT1 interacting protein [Source:MGI Symbol;Acc:MGI:2141920]
1844,ENSMUSG00000036478,Btg1,12226,BTG anti-proliferation factor 1 [Source:MGI Symbol;Acc:MGI:88215]
1845,ENSMUSG00000036526,Card11,108723,"caspase recruitment domain family, member 11 [Source:MGI Symbol;Acc:MGI:1916978]"
1846,ENSMUSG00000036528,Ppfibp2,19024,"PTPRF interacting protein, binding protein 2 (liprin beta 2) [Source:MGI Symbol;Acc:MGI:894649]"
1847,ENSMUSG00000036533,Cdc42ep3,260409,CDC42 effector protein (Rho GTPase binding) 3 [Source:MGI Symbol;Acc:MGI:2384718]
1848,ENSMUSG00000036545,Adamts2,216725,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2 [Source:MGI Symbol;Acc:MGI:1347356]"
1849,ENSMUSG00000036560,Lgi4,243914,"leucine-rich repeat LGI family, member 4 [Source:MGI Symbol;Acc:MGI:2180197]"
1850,ENSMUSG00000036565,Ttyh3,78339,tweety family member 3 [Source:MGI Symbol;Acc:MGI:1925589]
1851,ENSMUSG00000036570,Fxyd1,56188,FXYD domain-containing ion transport regulator 1 [Source:MGI Symbol;Acc:MGI:1889273]
1852,ENSMUSG00000036578,Fxyd7,57780,FXYD domain-containing ion transport regulator 7 [Source:MGI Symbol;Acc:MGI:1889006]
1853,ENSMUSG00000036585,Fgf1,14164,fibroblast growth factor 1 [Source:MGI Symbol;Acc:MGI:95515]
1854,ENSMUSG00000036587,Fut7,14347,fucosyltransferase 7 [Source:MGI Symbol;Acc:MGI:107692]
1855,ENSMUSG00000036617,Etl4,208618,enhancer trap locus 4 [Source:MGI Symbol;Acc:MGI:95454]
1856,ENSMUSG00000036634,Mag,17136,myelin-associated glycoprotein [Source:MGI Symbol;Acc:MGI:96912]
1857,ENSMUSG00000036655,Colec11,71693,collectin sub-family member 11 [Source:MGI Symbol;Acc:MGI:1918943]
1858,ENSMUSG00000036743,Psma8,73677,proteasome subunit alpha 8 [Source:MGI Symbol;Acc:MGI:1920927]
1859,ENSMUSG00000036752,Tubb4b,227613,"tubulin, beta 4B class IVB [Source:MGI Symbol;Acc:MGI:1915472]"
1860,ENSMUSG00000036790,Slitrk2,245450,"SLIT and NTRK-like family, member 2 [Source:MGI Symbol;Acc:MGI:2679449]"
1861,ENSMUSG00000036792,Mbd5,109241,methyl-CpG binding domain protein 5 [Source:MGI Symbol;Acc:MGI:2138934]
1862,ENSMUSG00000036800,Fam135b,70363,"family with sequence similarity 135, member B [Source:MGI Symbol;Acc:MGI:1917613]"
1863,ENSMUSG00000036815,Dpp10,269109,dipeptidylpeptidase 10 [Source:MGI Symbol;Acc:MGI:2442409]
1864,ENSMUSG00000036854,Hspb6,243912,"heat shock protein, alpha-crystallin-related, B6 [Source:MGI Symbol;Acc:MGI:2685325]"
1865,ENSMUSG00000036862,Dchs1,233651,dachsous cadherin related 1 [Source:MGI Symbol;Acc:MGI:2685011]
1866,ENSMUSG00000036867,Smad6,17130,SMAD family member 6 [Source:MGI Symbol;Acc:MGI:1336883]
1867,ENSMUSG00000036887,C1qa,12259,"complement component 1, q subcomponent, alpha polypeptide [Source:MGI Symbol;Acc:MGI:88223]"
1868,ENSMUSG00000036894,Rap2b,74012,"RAP2B, member of RAS oncogene family [Source:MGI Symbol;Acc:MGI:1921262]"
1869,ENSMUSG00000036896,C1qc,12262,"complement component 1, q subcomponent, C chain [Source:MGI Symbol;Acc:MGI:88225]"
1870,ENSMUSG00000036902,Neto2,74513,neuropilin (NRP) and tolloid (TLL)-like 2 [Source:MGI Symbol;Acc:MGI:1921763]
1871,ENSMUSG00000036905,C1qb,12260,"complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]"
1872,ENSMUSG00000036907,C1ql2,226359,"complement component 1, q subcomponent-like 2 [Source:MGI Symbol;Acc:MGI:3032521]"
1873,ENSMUSG00000036908,Unc93b1,54445,"unc-93 homolog B1, TLR signaling regulator [Source:MGI Symbol;Acc:MGI:1859307]"
1874,ENSMUSG00000036931,Nfkbid,243910,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta [Source:MGI Symbol;Acc:MGI:3041243]"
1875,ENSMUSG00000036943,Rab8b,235442,"RAB8B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442982]"
1876,ENSMUSG00000036944,Tmem71,213068,transmembrane protein 71 [Source:MGI Symbol;Acc:MGI:2146049]
1877,ENSMUSG00000036986,Pml,18854,promyelocytic leukemia [Source:MGI Symbol;Acc:MGI:104662]
1878,ENSMUSG00000037005,Xpnpep2,170745,"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound [Source:MGI Symbol;Acc:MGI:2180001]"
1879,ENSMUSG00000037010,Apln,30878,apelin [Source:MGI Symbol;Acc:MGI:1353624]
1880,ENSMUSG00000037012,Hk1,15275,hexokinase 1 [Source:MGI Symbol;Acc:MGI:96103]
1881,ENSMUSG00000037016,Frem2,242022,Fras1 related extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:2444465]
1882,ENSMUSG00000037035,Inhbb,16324,inhibin beta-B [Source:MGI Symbol;Acc:MGI:96571]
1883,ENSMUSG00000037053,Azgp1,12007,"alpha-2-glycoprotein 1, zinc [Source:MGI Symbol;Acc:MGI:103163]"
1884,ENSMUSG00000037138,Aff3,16764,"AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]"
1885,ENSMUSG00000037139,Myom3,242702,"myomesin family, member 3 [Source:MGI Symbol;Acc:MGI:2685280]"
1886,ENSMUSG00000037166,Ppp1r14a,68458,"protein phosphatase 1, regulatory inhibitor subunit 14A [Source:MGI Symbol;Acc:MGI:1931139]"
1887,ENSMUSG00000037196,Pacrg,69310,PARK2 co-regulated [Source:MGI Symbol;Acc:MGI:1916560]
1888,ENSMUSG00000037202,Prf1,18646,perforin 1 (pore forming protein) [Source:MGI Symbol;Acc:MGI:97551]
1889,ENSMUSG00000037211,Spry1,24063,sprouty RTK signaling antagonist 1 [Source:MGI Symbol;Acc:MGI:1345139]
1890,ENSMUSG00000037225,Fgf2,14173,fibroblast growth factor 2 [Source:MGI Symbol;Acc:MGI:95516]
1891,ENSMUSG00000037236,Matr3,17184,matrin 3 [Source:MGI Symbol;Acc:MGI:1298379]
1892,ENSMUSG00000037242,Clic4,29876,chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754]
1893,ENSMUSG00000037278,Tmem97,69071,transmembrane protein 97 [Source:MGI Symbol;Acc:MGI:1916321]
1894,ENSMUSG00000037280,Galnt6,207839,polypeptide N-acetylgalactosaminyltransferase 6 [Source:MGI Symbol;Acc:MGI:1891640]
1895,ENSMUSG00000037318,Traf3ip3,215243,TRAF3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:2441706]
1896,ENSMUSG00000037337,Map4k1,26411,mitogen-activated protein kinase kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346882]
1897,ENSMUSG00000037379,Spon2,100689,"spondin 2, extracellular matrix protein [Source:MGI Symbol;Acc:MGI:1923724]"
1898,ENSMUSG00000037386,Rims2,116838,regulating synaptic membrane exocytosis 2 [Source:MGI Symbol;Acc:MGI:2152972]
1899,ENSMUSG00000037405,Icam1,15894,intercellular adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:96392]
1900,ENSMUSG00000037406,Htra4,330723,HtrA serine peptidase 4 [Source:MGI Symbol;Acc:MGI:3036260]
1901,ENSMUSG00000037411,Serpine1,18787,"serine (or cysteine) peptidase inhibitor, clade E, member 1 [Source:MGI Symbol;Acc:MGI:97608]"
1902,ENSMUSG00000037416,Dmxl1,240283,Dmx-like 1 [Source:MGI Symbol;Acc:MGI:2443926]
1903,ENSMUSG00000037419,Endod1,71946,endonuclease domain containing 1 [Source:MGI Symbol;Acc:MGI:1919196]
1904,ENSMUSG00000037428,Vgf,381677,VGF nerve growth factor inducible [Source:MGI Symbol;Acc:MGI:1343180]
1905,ENSMUSG00000037447,Arid5a,214855,AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039]
1906,ENSMUSG00000037474,Dtl,76843,denticleless E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1924093]
1907,ENSMUSG00000037492,Zmat4,320158,"zinc finger, matrin type 4 [Source:MGI Symbol;Acc:MGI:2443497]"
1908,ENSMUSG00000037533,Rapgef6,192786,Rap guanine nucleotide exchange factor (GEF) 6 [Source:MGI Symbol;Acc:MGI:2384761]
1909,ENSMUSG00000037552,Plekhg2,101497,"pleckstrin homology domain containing, family G (with RhoGef domain) member 2 [Source:MGI Symbol;Acc:MGI:2141874]"
1910,ENSMUSG00000037553,Zdhhc18,503610,"zinc finger, DHHC domain containing 18 [Source:MGI Symbol;Acc:MGI:3527792]"
1911,ENSMUSG00000037577,Ephx3,71932,epoxide hydrolase 3 [Source:MGI Symbol;Acc:MGI:1919182]
1912,ENSMUSG00000037621,Atoh8,71093,atonal bHLH transcription factor 8 [Source:MGI Symbol;Acc:MGI:1918343]
1913,ENSMUSG00000037646,Vps13b,666173,vacuolar protein sorting 13B [Source:MGI Symbol;Acc:MGI:1916380]
1914,ENSMUSG00000037653,Kctd8,243043,potassium channel tetramerisation domain containing 8 [Source:MGI Symbol;Acc:MGI:2443804]
1915,ENSMUSG00000037683,Armc3,70882,armadillo repeat containing 3 [Source:MGI Symbol;Acc:MGI:1918132]
1916,ENSMUSG00000037689,Tmem247,78469,transmembrane protein 247 [Source:MGI Symbol;Acc:MGI:1925719]
1917,ENSMUSG00000037706,Cd81,12520,CD81 antigen [Source:MGI Symbol;Acc:MGI:1096398]
1918,ENSMUSG00000037709,Fam13a,58909,"family with sequence similarity 13, member A [Source:MGI Symbol;Acc:MGI:1889842]"
1919,ENSMUSG00000037712,Fermt2,218952,fermitin family member 2 [Source:MGI Symbol;Acc:MGI:2385001]
1920,ENSMUSG00000037731,Themis2,230787,thymocyte selection associated family member 2 [Source:MGI Symbol;Acc:MGI:2446213]
1921,ENSMUSG00000037736,Limch1,77569,LIM and calponin homology domains 1 [Source:MGI Symbol;Acc:MGI:1924819]
1922,ENSMUSG00000037754,Ppp1r16b,228852,"protein phosphatase 1, regulatory subunit 16B [Source:MGI Symbol;Acc:MGI:2151841]"
1923,ENSMUSG00000037759,Ptger2,19217,prostaglandin E receptor 2 (subtype EP2) [Source:MGI Symbol;Acc:MGI:97794]
1924,ENSMUSG00000037797,Adh4,26876,"alcohol dehydrogenase 4 (class II), pi polypeptide [Source:MGI Symbol;Acc:MGI:1349472]"
1925,ENSMUSG00000037813,D630003M21Rik,228846,RIKEN cDNA D630003M21 gene [Source:MGI Symbol;Acc:MGI:3606579]
1926,ENSMUSG00000037820,Tgm2,21817,"transglutaminase 2, C polypeptide [Source:MGI Symbol;Acc:MGI:98731]"
1927,ENSMUSG00000037855,Zfp365,216049,zinc finger protein 365 [Source:MGI Symbol;Acc:MGI:2143676]
1928,ENSMUSG00000037860,Aim2,383619,absent in melanoma 2 [Source:MGI Symbol;Acc:MGI:2686159]
1929,ENSMUSG00000037868,Egr2,13654,early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]
1930,ENSMUSG00000037876,Jmjd1c,108829,jumonji domain containing 1C [Source:MGI Symbol;Acc:MGI:1918614]
1931,ENSMUSG00000037892,Pcdh18,73173,protocadherin 18 [Source:MGI Symbol;Acc:MGI:1920423]
1932,ENSMUSG00000037913,Tmem156,243025,transmembrane protein 156 [Source:MGI Symbol;Acc:MGI:2685292]
1933,ENSMUSG00000037922,Bank1,242248,B cell scaffold protein with ankyrin repeats 1 [Source:MGI Symbol;Acc:MGI:2442120]
1934,ENSMUSG00000037926,Ssh2,237860,slingshot protein phosphatase 2 [Source:MGI Symbol;Acc:MGI:2679255]
1935,ENSMUSG00000037936,Scarb1,20778,"scavenger receptor class B, member 1 [Source:MGI Symbol;Acc:MGI:893578]"
1936,ENSMUSG00000037940,Inpp4b,234515,"inositol polyphosphate-4-phosphatase, type II [Source:MGI Symbol;Acc:MGI:2158925]"
1937,ENSMUSG00000037942,Crp,12944,"C-reactive protein, pentraxin-related [Source:MGI Symbol;Acc:MGI:88512]"
1938,ENSMUSG00000037944,Ccr7,12775,chemokine (C-C motif) receptor 7 [Source:MGI Symbol;Acc:MGI:103011]
1939,ENSMUSG00000037946,Fgd3,30938,"FYVE, RhoGEF and PH domain containing 3 [Source:MGI Symbol;Acc:MGI:1353657]"
1940,ENSMUSG00000037953,A4gnt,333424,"alpha-1,4-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:2143261]"
1941,ENSMUSG00000037972,Snn,20621,stannin [Source:MGI Symbol;Acc:MGI:1276549]
1942,ENSMUSG00000037990,Sh3rf3,237353,SH3 domain containing ring finger 3 [Source:MGI Symbol;Acc:MGI:2444637]
1943,ENSMUSG00000037992,Rara,19401,"retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]"
1944,ENSMUSG00000037999,Arap2,212285,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416]"
1945,ENSMUSG00000038037,Socs1,12703,suppressor of cytokine signaling 1 [Source:MGI Symbol;Acc:MGI:1354910]
1946,ENSMUSG00000038045,Sult6b1,73671,"sulfotransferase family, cytosolic, 6B, member 1 [Source:MGI Symbol;Acc:MGI:1920921]"
1947,ENSMUSG00000038067,Csf3,12985,colony stimulating factor 3 (granulocyte) [Source:MGI Symbol;Acc:MGI:1339751]
1948,ENSMUSG00000038115,Ano2,243634,anoctamin 2 [Source:MGI Symbol;Acc:MGI:2387214]
1949,ENSMUSG00000038128,Camk4,12326,calcium/calmodulin-dependent protein kinase IV [Source:MGI Symbol;Acc:MGI:88258]
1950,ENSMUSG00000038145,Snrk,20623,SNF related kinase [Source:MGI Symbol;Acc:MGI:108104]
1951,ENSMUSG00000038146,Notch3,18131,notch 3 [Source:MGI Symbol;Acc:MGI:99460]
1952,ENSMUSG00000038147,Cd84,12523,CD84 antigen [Source:MGI Symbol;Acc:MGI:1336885]
1953,ENSMUSG00000038151,Prdm1,12142,"PR domain containing 1, with ZNF domain [Source:MGI Symbol;Acc:MGI:99655]"
1954,ENSMUSG00000038173,Enpp6,320981,ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:MGI Symbol;Acc:MGI:2445171]
1955,ENSMUSG00000038175,Mylip,218203,myosin regulatory light chain interacting protein [Source:MGI Symbol;Acc:MGI:2388271]
1956,ENSMUSG00000038179,Slamf7,75345,SLAM family member 7 [Source:MGI Symbol;Acc:MGI:1922595]
1957,ENSMUSG00000038193,Hand2,15111,heart and neural crest derivatives expressed 2 [Source:MGI Symbol;Acc:MGI:103580]
1958,ENSMUSG00000038204,Asb10,117590,ankyrin repeat and SOCS box-containing 10 [Source:MGI Symbol;Acc:MGI:2152836]
1960,ENSMUSG00000038209,Itln1,493583,intelectin 1 (galactofuranose binding) [Source:MGI Symbol;Acc:MGI:1333831]
1961,ENSMUSG00000038227,Hoxa9,15405,homeobox A9 [Source:MGI Symbol;Acc:MGI:96180]
1962,ENSMUSG00000038236,Hoxa7,15404,homeobox A7 [Source:MGI Symbol;Acc:MGI:96179]
1963,ENSMUSG00000038304,Cd160,54215,CD160 antigen [Source:MGI Symbol;Acc:MGI:1860383]
1964,ENSMUSG00000038305,Spats2l,67198,"spermatogenesis associated, serine-rich 2-like [Source:MGI Symbol;Acc:MGI:1914448]"
1965,ENSMUSG00000038312,Edem2,108687,"ER degradation enhancer, mannosidase alpha-like 2 [Source:MGI Symbol;Acc:MGI:1915540]"
1966,ENSMUSG00000038349,Plcl1,227120,phospholipase C-like 1 [Source:MGI Symbol;Acc:MGI:3036262]
1967,ENSMUSG00000038352,Arl5c,217151,ADP-ribosylation factor-like 5C [Source:MGI Symbol;Acc:MGI:3028577]
1968,ENSMUSG00000038357,Camp,12796,cathelicidin antimicrobial peptide [Source:MGI Symbol;Acc:MGI:108443]
1969,ENSMUSG00000038368,Focad,230393,focadhesin [Source:MGI Symbol;Acc:MGI:2676921]
1970,ENSMUSG00000038370,Pcp4l1,66425,Purkinje cell protein 4-like 1 [Source:MGI Symbol;Acc:MGI:1913675]
1971,ENSMUSG00000038371,Sbf2,319934,SET binding factor 2 [Source:MGI Symbol;Acc:MGI:1921831]
1972,ENSMUSG00000038387,Rras,20130,related RAS viral (r-ras) oncogene [Source:MGI Symbol;Acc:MGI:98179]
1973,ENSMUSG00000038393,Txnip,56338,thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549]
1974,ENSMUSG00000038400,Pmepa1,65112,"prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]"
